"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.120960292E0,2.182461548E-1,1.650916901E0,9.605375519E0
4.130891292E0,2.383044434E-1,1.676513672E0,9.580227814E0
4.140823292E0,2.420466614E-1,1.694476318E0,9.557475128E0
4.150754292E0,2.222877502E-1,1.687141571E0,9.561816101E0
4.160685292E0,2.046244812E-1,1.663191376E0,9.560768280E0
4.170617292E0,1.935475159E-1,1.620230713E0,9.560917969E0
4.180548292E0,1.806742859E-1,1.611848145E0,9.589508514E0
4.190480292E0,1.884580994E-1,1.650168457E0,9.589059448E0
4.200411292E0,1.734892273E-1,1.690434723E0,9.612261200E0
4.210343292E0,1.809736633E-1,1.720522156E0,9.665251007E0
4.220274292E0,2.040257263E-1,1.730401611E0,9.707313538E0
4.230205292E0,2.402503967E-1,1.708397369E0,9.757309570E0
4.240137292E0,2.323168945E-1,1.669927368E0,9.774972839E0
4.250068292E0,2.174977112E-1,1.631457367E0,9.760902100E0
4.260000292E0,1.920506287E-1,1.612746277E0,9.736652527E0
4.269931292E0,1.725910950E-1,1.608405304E0,9.706864471E0
4.279863292E0,1.377136230E-1,1.598974915E0,9.686506805E0
4.289794292E0,1.249900818E-1,1.582060089E0,9.699380035E0
4.299725292E0,1.243913269E-1,1.561403046E0,9.696985016E0
4.309657292E0,1.293310547E-1,1.553918610E0,9.660910034E0
4.319588292E0,1.353186035E-1,1.574875031E0,9.643396454E0
4.329520292E0,1.260379028E-1,1.619182892E0,9.633516998E0
4.339451292E0,1.236428833E-1,1.658401337E0,9.618099060E0
4.349383292E0,1.664538574E-1,1.690285034E0,9.597891083E0
4.359314292E0,2.014810181E-1,1.676962738E0,9.577832794E0
4.369245292E0,1.968406677E-1,1.666035461E0,9.587113495E0
4.379177292E0,1.660047913E-1,1.668280792E0,9.586065674E0
4.389108292E0,1.628613281E-1,1.661544800E0,9.592053223E0
4.399040292E0,1.889071655E-1,1.655108185E0,9.601034546E0
4.408971292E0,2.456391907E-1,1.665736084E0,9.601932678E0
4.418903292E0,2.742297363E-1,1.687590637E0,9.620344391E0
4.428834292E0,2.516267395E-1,1.698667603E0,9.599238281E0
4.438765292E0,2.177970886E-1,1.679657135E0,9.561067657E0
4.448697292E0,2.145039368E-1,1.642684021E0,9.554631042E0
4.458628292E0,1.901046753E-1,1.620679779E0,9.543853455E0
4.468560292E0,1.661544800E-1,1.639241180E0,9.567204895E0
4.478491292E0,1.784289551E-1,1.682650909E0,9.598789215E0
4.488423292E0,2.444416809E-1,1.706301727E0,9.613009644E0
4.498354292E0,3.529660034E-1,1.731150055E0,9.613009644E0
4.508285292E0,4.559518433E-1,1.744472351E0,9.625583496E0
4.518217292E0,5.066963196E-1,1.755998383E0,9.668244781E0
4.528148292E0,4.861889648E-1,1.739981689E0,9.688901825E0
4.538080292E0,4.116439819E-1,1.699865112E0,9.683962097E0
4.548011292E0,3.267704773E-1,1.645827484E0,9.710606689E0
4.557943292E0,2.242337036E-1,1.618434448E0,9.716145172E0
4.567874292E0,1.688488770E-1,1.574725342E0,9.704619141E0
4.577805292E0,1.737886047E-1,1.538800049E0,9.692644043E0
4.587737292E0,2.124082947E-1,1.534159698E0,9.660910034E0
4.597668292E0,2.278262329E-1,1.552721100E0,9.673633575E0
4.607600292E0,2.180964661E-1,1.592238922E0,9.630822601E0
4.617531292E0,1.856140137E-1,1.636696472E0,9.581425323E0
4.627463292E0,2.032772827E-1,1.673070831E0,9.574090576E0
4.637394292E0,2.242337036E-1,1.692530365E0,9.559870148E0
4.647325292E0,2.007325745E-1,1.690434723E0,9.562564545E0
4.657257292E0,2.249821472E-1,1.667682037E0,9.607171783E0
4.667188292E0,2.396516418E-1,1.641187134E0,9.670340424E0
4.677120292E0,2.531236267E-1,1.625769196E0,9.739197235E0
4.687051292E0,2.686912537E-1,1.616937561E0,9.765542450E0
4.696983292E0,2.772235107E-1,1.601968689E0,9.764494629E0
4.706914292E0,2.570155334E-1,1.612746277E0,9.745035095E0
4.716845292E0,2.251318359E-1,1.624721375E0,9.695937195E0
4.726777292E0,1.869612122E-1,1.649719391E0,9.638007660E0
4.736708292E0,1.806742859E-1,1.664239197E0,9.594597931E0
4.746640292E0,1.764830017E-1,1.666634216E0,9.582622833E0
4.756571292E0,1.890568542E-1,1.659299469E0,9.579928436E0
4.766503292E0,1.788780212E-1,1.637744293E0,9.599088593E0
4.776434292E0,1.576222229E-1,1.619931335E0,9.610914001E0
4.786365292E0,1.454974365E-1,1.590592346E0,9.579329681E0
4.796297292E0,1.378633118E-1,1.579515381E0,9.532477112E0
4.806228292E0,1.154100037E-1,1.588197327E0,9.503437500E0
4.816160292E0,1.231938171E-1,1.622026978E0,9.515412598E0
4.826091292E0,1.621128845E-1,1.669927368E0,9.561067657E0
4.836023292E0,1.989363098E-1,1.690434723E0,9.596543884E0
4.845954292E0,2.561174011E-1,1.687291260E0,9.600286102E0
4.855885292E0,2.656974792E-1,1.690883789E0,9.629774780E0
4.865817292E0,2.805166626E-1,1.711840210E0,9.688153381E0
4.875748292E0,2.957849121E-1,1.713037720E0,9.703721008E0
4.885680292E0,3.153941345E-1,1.679956512E0,9.732461243E0
4.895610542E0,3.158432007E-1,1.620530090E0,9.746981049E0
4.905542542E0,2.909948730E-1,1.578467560E0,9.756112061E0
4.915473542E0,2.640509033E-1,1.569635925E0,9.743687897E0
4.925404542E0,2.507286072E-1,1.582958221E0,9.671837311E0
4.935336542E0,2.430944824E-1,1.645977173E0,9.622290344E0
4.945267542E0,2.664459229E-1,1.708397369E0,9.596244507E0
4.955199542E0,3.013233948E-1,1.747615814E0,9.585317230E0
4.965130542E0,3.360511780E-1,1.766476593E0,9.598190460E0
4.975062542E0,3.501219177E-1,1.766177216E0,9.601932678E0
4.984993542E0,3.719764709E-1,1.751358032E0,9.616153107E0
4.994924542E0,3.661386108E-1,1.748214569E0,9.611363068E0
5.004856542E0,3.330574036E-1,1.724713440E0,9.598040771E0
5.014787542E0,3.125500488E-1,1.711540833E0,9.563612366E0
5.024719542E0,3.159928894E-1,1.691632233E0,9.515262909E0
5.034650542E0,2.875520325E-1,1.684596863E0,9.490713959E0
5.044582542E0,2.594105530E-1,1.687141571E0,9.490564270E0
5.054513542E0,2.326162720E-1,1.713486786E0,9.529333649E0
5.064444542E0,2.273771667E-1,1.741478577E0,9.570647736E0
5.074376542E0,2.471360779E-1,1.728006592E0,9.598040771E0
5.084307542E0,2.730322266E-1,1.703008575E0,9.619745636E0
5.094239542E0,2.820135498E-1,1.655257874E0,9.627828827E0
5.104170542E0,2.733316040E-1,1.619033203E0,9.624086609E0
5.114102542E0,2.377056885E-1,1.581012268E0,9.614805908E0
5.124033542E0,1.700463867E-1,1.561702423E0,9.586963806E0
5.133964542E0,1.143621826E-1,1.579365692E0,9.564510498E0
5.143896542E0,8.756790161E-2,1.608405304E0,9.545050964E0
5.153827542E0,9.460327148E-2,1.636397095E0,9.537416840E0
5.163759542E0,1.339714050E-1,1.663341064E0,9.548493805E0
5.173690542E0,1.507365417E-1,1.693278809E0,9.548942871E0
5.183622542E0,1.657054138E-1,1.697619781E0,9.530980225E0
5.193553542E0,1.519340515E-1,1.731898499E0,9.507928162E0
5.203484542E0,1.621128845E-1,1.772015076E0,9.516759796E0
5.213416542E0,1.799258423E-1,1.813628540E0,9.553283844E0
5.223347542E0,2.040257263E-1,1.835483093E0,9.645492096E0
5.233279542E0,2.619552612E-1,1.827250214E0,9.739346924E0
5.243210542E0,3.147953796E-1,1.782193909E0,9.847571869E0
5.253142542E0,3.478765869E-1,1.758842468E0,9.937534790E0
5.263073542E0,3.658392334E-1,1.749412079E0,9.972262573E0
5.273004542E0,3.567082214E-1,1.725761261E0,9.933642883E0
5.282936542E0,3.260220337E-1,1.724264374E0,9.852361908E0
5.292867542E0,3.055146790E-1,1.735940094E0,9.785451050E0
5.302799542E0,2.802172852E-1,1.751657410E0,9.758956146E0
5.312730542E0,2.686912537E-1,1.753902740E0,9.729766846E0
5.322662542E0,2.673440552E-1,1.743424530E0,9.682465210E0
5.332593542E0,2.266287231E-1,1.702858887E0,9.655221863E0
5.342524542E0,1.781295776E-1,1.659000092E0,9.636361084E0
5.352456542E0,1.531315613E-1,1.630110168E0,9.613907776E0
5.362387542E0,1.425036621E-1,1.624272308E0,9.621841278E0
5.372319542E0,1.582209778E-1,1.624871063E0,9.630672913E0
5.382250542E0,2.157014465E-1,1.614692230E0,9.629475403E0
5.392182542E0,2.588117981E-1,1.623523865E0,9.597591705E0
5.402113542E0,2.927911377E-1,1.635349274E0,9.551786957E0
5.412045542E0,2.960842896E-1,1.677860870E0,9.514215088E0
5.421976542E0,2.939886475E-1,1.715133362E0,9.491013336E0
5.431907542E0,3.378474426E-1,1.733844452E0,9.472451935E0
5.441839542E0,3.820056152E-1,1.729054413E0,9.467063141E0
5.451770542E0,3.794609070E-1,1.717827759E0,9.469158783E0
5.461702542E0,3.471281433E-1,1.700912933E0,9.491911469E0
5.471633542E0,3.089575195E-1,1.683998108E0,9.546847229E0
5.481564542E0,2.911445618E-1,1.653311920E0,9.603728943E0
5.491496542E0,2.716850281E-1,1.641037445E0,9.608518982E0
5.501427542E0,2.386038208E-1,1.637444916E0,9.588011627E0
5.511359542E0,2.606080627E-1,1.604962463E0,9.510772247E0
5.521290542E0,2.812651062E-1,1.618284760E0,9.457333374E0
5.531222542E0,2.957849121E-1,1.684147797E0,9.467212830E0
5.541153542E0,2.833607483E-1,1.741179199E0,9.501042480E0
5.551084542E0,3.106040955E-1,1.755848694E0,9.541308746E0
5.561016542E0,3.388952637E-1,1.720073090E0,9.591304779E0
5.570947542E0,3.722758484E-1,1.683698730E0,9.649384003E0
5.580879542E0,3.583547974E-1,1.662592621E0,9.664502563E0
5.590810542E0,3.228785706E-1,1.646426239E0,9.660760345E0
5.600742542E0,2.826123047E-1,1.622625732E0,9.637408905E0
5.610673542E0,2.558180237E-1,1.626218262E0,9.602681122E0
5.620604542E0,2.555186462E-1,1.648222504E0,9.582173767E0
5.630536542E0,2.698887634E-1,1.690883789E0,9.565708008E0
5.640467542E0,3.162922668E-1,1.728455658E0,9.573042755E0
5.650399542E0,3.677851868E-1,1.754651184E0,9.588311005E0
5.660330542E0,4.001179504E-1,1.735491028E0,9.599986725E0
5.670262542E0,3.799099731E-1,1.713636475E0,9.576635284E0
5.680193542E0,3.486250305E-1,1.718576202E0,9.589658203E0
5.690124542E0,3.203338623E-1,1.724414063E0,9.601184235E0
5.700056542E0,3.146456909E-1,1.708247681E0,9.643845520E0
5.709987542E0,3.532653809E-1,1.716630249E0,9.679022369E0
5.719919542E0,4.035607910E-1,1.725312195E0,9.691147156E0
5.729850542E0,4.254153442E-1,1.722318420E0,9.670789490E0
5.739782542E0,3.935316467E-1,1.713636475E0,9.641001434E0
5.749713542E0,3.067121887E-1,1.666035461E0,9.610165558E0
5.759644542E0,2.490820312E-1,1.625320129E0,9.602980499E0
5.769576542E0,2.466870117E-1,1.607058105E0,9.590107269E0
5.779507542E0,2.480342102E-1,1.618883514E0,9.580078125E0
5.789439542E0,2.547702026E-1,1.646276550E0,9.576485596E0
5.799370542E0,2.401007080E-1,1.687440948E0,9.579928436E0
5.809302542E0,2.460882568E-1,1.714534607E0,9.562265167E0
5.819233542E0,2.345622253E-1,1.691482544E0,9.557475128E0
5.829164542E0,2.212399292E-1,1.662592621E0,9.573491821E0
5.839096542E0,2.074685669E-1,1.640588379E0,9.603130188E0
5.849027542E0,2.071691895E-1,1.653162231E0,9.632020111E0
5.858959542E0,2.543211365E-1,1.640738068E0,9.684560852E0
5.868890542E0,3.134481812E-1,1.607956238E0,9.704319763E0
5.878822542E0,3.409909058E-1,1.617686005E0,9.714498596E0
5.888753542E0,3.207829285E-1,1.635948029E0,9.731712799E0
5.898684667E0,2.656974792E-1,1.651515656E0,9.733059998E0
5.908616667E0,2.436932373E-1,1.657802582E0,9.734257507E0
5.918547667E0,2.761756897E-1,1.643432465E0,9.674531708E0
5.928479667E0,3.332070923E-1,1.627415771E0,9.601034546E0
5.938410667E0,3.441343689E-1,1.667382660E0,9.564360809E0
5.948342667E0,3.152444458E-1,1.731898499E0,9.596094818E0
5.958273667E0,3.032693481E-1,1.755249939E0,9.650581512E0
5.968204667E0,3.261717224E-1,1.727707214E0,9.684111786E0
5.978136667E0,3.514691162E-1,1.683549042E0,9.710307312E0
5.988067667E0,3.408412170E-1,1.629361725E0,9.699529724E0
5.997999667E0,2.923420715E-1,1.608105927E0,9.680519257E0
6.007930667E0,2.276765442E-1,1.606309662E0,9.662556610E0
6.017862667E0,1.902543640E-1,1.620829468E0,9.625733185E0
6.027793667E0,2.005828857E-1,1.647024994E0,9.602232056E0
6.037724667E0,2.487826538E-1,1.672172699E0,9.605076141E0
6.047656667E0,2.624043274E-1,1.680704956E0,9.609566803E0
6.057587667E0,2.526745605E-1,1.670825500E0,9.619745636E0
6.067519667E0,2.477348328E-1,1.635798340E0,9.626631317E0
6.077450667E0,2.433938599E-1,1.581461334E0,9.628726959E0
6.087382667E0,2.213896179E-1,1.574875031E0,9.623637543E0
6.097313667E0,1.941462708E-1,1.598825226E0,9.629475403E0
6.107244667E0,1.848655701E-1,1.608854370E0,9.641001434E0
6.117176667E0,2.218386841E-1,1.621577911E0,9.633516998E0
6.127107667E0,2.591111755E-1,1.621727600E0,9.613309021E0
6.137039667E0,2.577639771E-1,1.637744293E0,9.602681122E0
6.146970667E0,2.556683350E-1,1.663341064E0,9.629176025E0
6.156902667E0,2.374063110E-1,1.689386902E0,9.663454742E0
6.166833667E0,2.565664673E-1,1.685045929E0,9.652377777E0
6.176764667E0,2.851570129E-1,1.657503204E0,9.640402679E0
6.186696667E0,2.959346008E-1,1.644330597E0,9.618099060E0
6.196627667E0,3.118016052E-1,1.649569702E0,9.614955597E0
6.206559667E0,2.957849121E-1,1.650617523E0,9.625284119E0
6.216490667E0,3.023712158E-1,1.645827484E0,9.655221863E0
6.226422667E0,2.918930054E-1,1.640738068E0,9.713301086E0
6.236353667E0,2.948867798E-1,1.636846161E0,9.754315796E0
6.246284667E0,2.885998535E-1,1.627116394E0,9.762398987E0
6.256216667E0,2.526745605E-1,1.631607056E0,9.714199219E0
6.266147667E0,2.320175171E-1,1.629810791E0,9.641001434E0
6.276079667E0,2.122586060E-1,1.637893982E0,9.571096802E0
6.286010667E0,2.158511353E-1,1.630708923E0,9.494007111E0
6.295942667E0,2.119592285E-1,1.620230713E0,9.468560028E0
6.305873667E0,2.212399292E-1,1.643582153E0,9.524244232E0
6.315804667E0,2.386038208E-1,1.671424255E0,9.596693573E0
6.325736667E0,2.490820312E-1,1.656156006E0,9.658964081E0
6.335667667E0,2.656974792E-1,1.604812775E0,9.718240814E0
6.345599667E0,2.647993469E-1,1.567540283E0,9.728120270E0
6.355530667E0,2.336640930E-1,1.570833435E0,9.734107819E0
6.365462667E0,1.977388000E-1,1.594184875E0,9.709259491E0
6.375393667E0,1.749861145E-1,1.601070557E0,9.672735443E0
6.385324667E0,1.681004333E-1,1.591490479E0,9.688303070E0
6.395256667E0,1.811233521E-1,1.577569427E0,9.689051514E0
6.405187667E0,2.167492676E-1,1.567091217E0,9.688752136E0
6.415119667E0,2.320175171E-1,1.556762695E0,9.656868439E0
6.425050667E0,2.218386841E-1,1.584305420E0,9.596244507E0
6.434982667E0,2.270777893E-1,1.635648651E0,9.524693298E0
6.444913667E0,2.225871277E-1,1.675615540E0,9.465416565E0
6.454844667E0,2.315684509E-1,1.694476318E0,9.463620300E0
6.464776667E0,2.348616028E-1,1.697619781E0,9.499844971E0
6.474707667E0,2.444416809E-1,1.683698730E0,9.573940887E0
6.484639667E0,2.261796570E-1,1.655557251E0,9.673034821E0
6.494570667E0,2.180964661E-1,1.625320129E0,9.734107819E0
6.504502667E0,2.321672058E-1,1.581461334E0,9.743089142E0
6.514433667E0,2.504292297E-1,1.556912384E0,9.724228363E0
6.524364667E0,2.465373230E-1,1.556463318E0,9.693691864E0
6.534296667E0,2.151026917E-1,1.593586121E0,9.667196960E0
6.544227667E0,2.258802795E-1,1.624122620E0,9.663005676E0
6.554159667E0,2.477348328E-1,1.617386627E0,9.655371552E0
6.564090667E0,2.438429260E-1,1.607806549E0,9.667646027E0
6.574022667E0,2.314187622E-1,1.625619507E0,9.658215637E0
6.583953667E0,2.029779053E-1,1.627864838E0,9.639205170E0
6.593884667E0,1.884580994E-1,1.641935577E0,9.600884857E0
6.603816667E0,2.007325745E-1,1.651964722E0,9.547745361E0
6.613747667E0,2.284249878E-1,1.660197601E0,9.520801392E0
6.623679667E0,2.561174011E-1,1.688488770E0,9.559720459E0
6.633610667E0,2.716850281E-1,1.700463867E0,9.617350616E0
6.643542667E0,2.728825378E-1,1.691781921E0,9.690099335E0
6.653473667E0,2.677931213E-1,1.670975189E0,9.720635834E0
6.663404667E0,2.441423035E-1,1.621128845E0,9.727970581E0
6.673336667E0,2.294728088E-1,1.572629700E0,9.706565094E0
6.683267667E0,2.192939758E-1,1.571132813E0,9.699080658E0
6.693199667E0,2.270777893E-1,1.572629700E0,9.668693848E0
6.703130667E0,2.478845215E-1,1.622625732E0,9.642498322E0
6.713062667E0,2.700384521E-1,1.706301727E0,9.633217621E0
6.722993667E0,3.001258850E-1,1.767225037E0,9.617949371E0
6.732924667E0,3.058140564E-1,1.796564026E0,9.599687347E0
6.742856667E0,2.995271301E-1,1.779948578E0,9.578730927E0
6.752787667E0,2.445913696E-1,1.715432739E0,9.589508514E0
6.762719667E0,1.809736633E-1,1.632056122E0,9.623338165E0
6.772650667E0,1.228944397E-1,1.556613007E0,9.651928711E0
6.782581667E0,8.921447754E-2,1.515897675E0,9.669891357E0
6.792513667E0,1.004411316E-1,1.503772888E0,9.670939178E0
6.802444667E0,1.402583313E-1,1.523382111E0,9.671238556E0
6.812376667E0,1.868115234E-1,1.584305420E0,9.670939178E0
6.822307667E0,2.299218750E-1,1.641785889E0,9.676028595E0
6.832239667E0,2.695893860E-1,1.688638458E0,9.662855988E0
6.842170667E0,3.293151855E-1,1.711091766E0,9.612111511E0
6.852101667E0,3.851490784E-1,1.710792389E0,9.576635284E0
6.862033667E0,3.754193115E-1,1.701212311E0,9.552685089E0
6.871964667E0,3.254232788E-1,1.700164490E0,9.532926178E0
6.881896667E0,2.996768188E-1,1.671274567E0,9.564061432E0
6.891827667E0,2.915936279E-1,1.604962463E0,9.577234039E0
6.901759833E0,2.706372070E-1,1.562151489E0,9.618248749E0
6.911690833E0,2.180964661E-1,1.563498688E0,9.655221863E0
6.921621833E0,2.004331970E-1,1.567839661E0,9.661209412E0
6.931553833E0,1.965412903E-1,1.572779388E0,9.632469177E0
6.941484833E0,2.168989563E-1,1.604812775E0,9.599986725E0
6.951416833E0,2.498304749E-1,1.675914917E0,9.586215363E0
6.961347833E0,2.721340942E-1,1.722318420E0,9.585317230E0
6.971279833E0,2.909948730E-1,1.727108459E0,9.615254974E0
6.981210833E0,3.083587646E-1,1.704206085E0,9.653874664E0
6.991141833E0,3.140469360E-1,1.662442932E0,9.707762604E0
7.001073833E0,2.915936279E-1,1.616338806E0,9.694739685E0
7.011004833E0,2.625540161E-1,1.589245148E0,9.654323730E0
7.020936833E0,2.372566223E-1,1.562151489E0,9.628427582E0
7.030867833E0,2.198927307E-1,1.552122345E0,9.608219604E0
7.040799833E0,2.122586060E-1,1.575473785E0,9.591903534E0
7.050730833E0,1.907034302E-1,1.609902191E0,9.583071899E0
7.060661833E0,1.814227295E-1,1.653311920E0,9.569001160E0
7.070593833E0,1.992356873E-1,1.697619781E0,9.553134155E0
7.080524833E0,2.216889954E-1,1.729802856E0,9.529633026E0
7.090456833E0,2.417472839E-1,1.745669861E0,9.542057190E0
7.100387833E0,2.556683350E-1,1.739382935E0,9.567803650E0
7.110319833E0,2.640509033E-1,1.693727875E0,9.591753845E0
7.120250833E0,2.386038208E-1,1.662592621E0,9.652228088E0
7.130181833E0,1.874102783E-1,1.644031219E0,9.699978790E0
7.140113833E0,1.692979431E-1,1.608255615E0,9.740993500E0
7.150044833E0,1.871109009E-1,1.567091217E0,9.762249298E0
7.159976833E0,2.109114075E-1,1.539398804E0,9.712702332E0
7.169907833E0,2.246827698E-1,1.560953979E0,9.653724976E0
7.179839833E0,2.404000854E-1,1.624421997E0,9.569899292E0
7.189770833E0,2.463876343E-1,1.701511688E0,9.508975983E0
7.199701833E0,2.324665833E-1,1.755998383E0,9.470805359E0
7.209633833E0,2.197430420E-1,1.763482819E0,9.483229523E0
7.219564833E0,2.062710571E-1,1.721569977E0,9.522298279E0
7.229496833E0,1.833686829E-1,1.663041687E0,9.583520966E0
7.239427833E0,1.755848694E-1,1.596280518E0,9.638307037E0
7.249358833E0,1.625619507E-1,1.570683746E0,9.677226105E0
7.259290833E0,1.475930786E-1,1.578916626E0,9.697583771E0
7.269221833E0,1.495390320E-1,1.598525848E0,9.715247040E0
7.279153833E0,1.514849854E-1,1.639241180E0,9.730814667E0
7.289084833E0,1.910028076E-1,1.662891998E0,9.715995483E0
7.299016833E0,2.239343262E-1,1.671124878E0,9.687704315E0
7.308947833E0,2.380050659E-1,1.675016785E0,9.694739685E0
7.318878833E0,2.338137817E-1,1.671124878E0,9.692344666E0
7.328810833E0,2.131567383E-1,1.663790131E0,9.655970306E0
7.338741833E0,2.170486450E-1,1.652862854E0,9.651180267E0
7.348673833E0,2.188449097E-1,1.644180908E0,9.630672913E0
7.358604833E0,1.950444031E-1,1.638792114E0,9.609117737E0
7.368536833E0,1.701960754E-1,1.646575928E0,9.616003418E0
7.378467833E0,1.377136230E-1,1.640139313E0,9.622140656E0
7.388398833E0,1.553768921E-1,1.642384644E0,9.629774780E0
7.398330833E0,1.881587219E-1,1.639839935E0,9.618548126E0
7.408261833E0,1.905537415E-1,1.641935577E0,9.581724701E0
7.418193833E0,1.892065430E-1,1.633253632E0,9.564061432E0
7.428124833E0,1.923500061E-1,1.630708923E0,9.540260925E0
7.438056833E0,1.773811340E-1,1.644629974E0,9.572593689E0
7.447987833E0,1.802252197E-1,1.635798340E0,9.610614624E0
7.457918833E0,1.987866211E-1,1.630708923E0,9.646839294E0
7.467850833E0,1.853146362E-1,1.608704681E0,9.648336182E0
7.477781833E0,1.618135071E-1,1.563648376E0,9.646240540E0
7.487713833E0,1.522334290E-1,1.551523590E0,9.638905792E0
7.497644833E0,1.670526123E-1,1.566642151E0,9.660460968E0
7.507576833E0,1.926493835E-1,1.585203552E0,9.673334198E0
7.517507833E0,2.097138977E-1,1.612596588E0,9.686506805E0
7.527438833E0,2.049238586E-1,1.632056122E0,9.690548401E0
7.537370833E0,2.074685669E-1,1.638792114E0,9.711804199E0
7.547301833E0,2.037263489E-1,1.613644409E0,9.713450775E0
7.557233833E0,2.037263489E-1,1.586700439E0,9.696086884E0
7.567164833E0,2.088157654E-1,1.592238922E0,9.667196960E0
7.577096833E0,2.486329651E-1,1.614093475E0,9.643097076E0
7.587027833E0,2.865042114E-1,1.643282776E0,9.644144897E0
7.596958833E0,3.058140564E-1,1.679657135E0,9.629774780E0
7.606890833E0,3.026705933E-1,1.675615540E0,9.635762329E0
7.616821833E0,3.013233948E-1,1.653611298E0,9.621841278E0
7.626753833E0,2.896476746E-1,1.634750519E0,9.626930695E0
7.636684833E0,2.460882568E-1,1.628164215E0,9.611363068E0
7.646615833E0,1.992356873E-1,1.641935577E0,9.634864197E0
7.656547833E0,1.829196167E-1,1.643881531E0,9.664502563E0
7.666478833E0,1.935475159E-1,1.619033203E0,9.690249023E0
7.676410833E0,1.947450256E-1,1.596579895E0,9.670789490E0
7.686341833E0,1.853146362E-1,1.595681763E0,9.623038788E0
7.696273833E0,1.643582153E-1,1.605411530E0,9.559870148E0
7.706204833E0,1.586700439E-1,1.639839935E0,9.513766022E0
7.716135833E0,1.811233521E-1,1.653611298E0,9.504335632E0
7.726067833E0,1.932481384E-1,1.639690247E0,9.538015594E0
7.735998833E0,2.019300842E-1,1.609303436E0,9.592651978E0
7.745930833E0,2.047741699E-1,1.568438416E0,9.679022369E0
7.755861833E0,1.999841309E-1,1.538350983E0,9.741292877E0
7.765793833E0,2.037263489E-1,1.532213745E0,9.761949921E0
7.775724833E0,2.037263489E-1,1.524280243E0,9.746681671E0
7.785655833E0,2.158511353E-1,1.517693939E0,9.676028595E0
7.795587833E0,2.463876343E-1,1.531165924E0,9.613907776E0
7.805518833E0,2.576142883E-1,1.591640167E0,9.548643494E0
